/a X,/a Y,/b X,/b Y,/output X,/output Y
1.46198900218799e-09,1,1.46198900218799e-09,0,1.46198900218799e-09,0.9999998219157371
1.931648512575392e-09,1,1.931648512575392e-09,0,1.931648512575392e-09,1.000000112247652
2.574576426874789e-09,1,2.574576426874789e-09,0,2.574576426874789e-09,0.999999840889167
3.456330212680738e-09,1,3.456330212680738e-09,0,3.456330212680738e-09,1.000000116935796
4.228165106340369e-09,1,4.228165106340369e-09,0,4.228165106340369e-09,0.9999998473418127
5e-09,1,5e-09,0,5e-09,1.000000115743628
5.000390625e-09,1,5.000390625e-09,0.003906250000000293,5.000390625e-09,1.000089417041401
5.001171875e-09,1,5.001171875e-09,0.01171875000000088,5.001171875e-09,1.00022022177514
5.002734375e-09,1,5.002734375e-09,0.02734375000000205,5.002734375e-09,1.000352571223846
5.005859375000001e-09,1,5.005859375000001e-09,0.0585937500000044,5.005859375000001e-09,1.000181193138268
5.012109375000001e-09,1,5.012109375000001e-09,0.1210937500000091,5.012109375000001e-09,1.000020038391245
5.020908396595355e-09,1,5.020908396595355e-09,0.2090839659535478,5.020908396595355e-09,0.9999975237865908
5.034484030709967e-09,1,5.034484030709967e-09,0.3448403070996708,5.034484030709967e-09,0.9999987887570511
5.056065394840165e-09,1,5.056065394840165e-09,0.5606539484016477,5.056065394840165e-09,1.00000924754908
5.078032697420083e-09,1,5.078032697420083e-09,0.7803269742008283,5.078032697420083e-09,0.9999775915739143
5.1e-09,1,5.1e-09,1,5.1e-09,0.9999712452891931
5.100686478205623e-09,1,5.100686478205623e-09,1,5.100686478205623e-09,0.9998514397929115
5.102059434616868e-09,1,5.102059434616868e-09,1,5.102059434616868e-09,0.999728883300821
5.104805347439359e-09,1,5.104805347439359e-09,1,5.104805347439359e-09,0.9998234010881603
5.110297173084341e-09,1,5.110297173084341e-09,1,5.110297173084341e-09,0.9999975089465482
5.117200338670919e-09,1,5.117200338670919e-09,1,5.117200338670919e-09,1.000001057106367
5.128539706009724e-09,1,5.128539706009724e-09,1,5.128539706009724e-09,0.9999997140820209
