/a X,/a Y,/b X,/b Y,/output X,/output Y
3.00537089083716e-08,0.3580593891440466,3.00537089083716e-08,0.5370890837160368,3.00537089083716e-08,0.0001296065609574704
3.006547852834032e-08,0.4365235222688161,3.006547852834032e-08,0.6547852834031911,3.006547852834032e-08,0.000180406538850434
3.007697921982922e-08,0.5131947988614749,3.007697921982922e-08,0.7697921982921793,3.007697921982922e-08,-2.403110245812998e-05
3.008776374911493e-08,0.5850916607662252,3.008776374911493e-08,0.8776374911493047,3.008776374911493e-08,-0.0008834791879637653
3.009388187455746e-08,0.6258791637164489,3.009388187455746e-08,0.9388187455746402,3.009388187455746e-08,-0.001854963040747183
3.01e-08,0.6666666666667168,3.01e-08,1,3.01e-08,-0.003408410616090156
3.010053017936714e-08,0.6702011957809697,3.010053017936714e-08,1,3.010053017936714e-08,-0.003670022587076199
3.010159053810142e-08,0.6772702540094756,3.010159053810142e-08,1,3.010159053810142e-08,-0.004176803261440408
3.010371125556997e-08,0.6914083704664873,3.010371125556997e-08,1,3.010371125556997e-08,-0.005138608356897224
3.010795269050707e-08,0.7196846033805108,3.010795269050707e-08,1,3.010795269050707e-08,-0.007372176768233586
3.011277209453825e-08,0.7518139635883315,3.011277209453825e-08,1,3.011277209453825e-08,-0.0114233059727489
3.012114875855161e-08,0.807658390344089,3.012114875855161e-08,1,3.012114875855161e-08,-0.02983523936538631
3.012482919219945e-08,0.8321946146630432,3.012482919219945e-08,1,3.012482919219945e-08,-0.040766141219189
3.012691159490022e-08,0.8460772993348207,3.012691159490022e-08,1,3.012691159490022e-08,-0.0400083671538937
3.012893060148458e-08,0.859537343230572,3.012893060148458e-08,1,3.012893060148458e-08,-0.02183587387103945
3.01312724437094e-08,0.8751496247293683,3.01312724437094e-08,1,3.01312724437094e-08,0.0391540658507905
3.013335339232906e-08,0.8890226155271105,3.013335339232906e-08,1,3.013335339232906e-08,0.1399539290795427
3.013576648821722e-08,0.9051099214481632,3.013576648821722e-08,1,3.013576648821722e-08,0.3081797370520317
3.013785805159166e-08,0.9190536772777587,3.013785805159166e-08,1,3.013785805159166e-08,0.4883990529891187
3.014034298549068e-08,0.9356199032712202,3.014034298549068e-08,1,3.014034298549068e-08,0.7161951815889305
3.014227345620358e-08,0.9484897080239163,3.014227345620358e-08,1,3.014227345620358e-08,0.8650285684439619
3.014381198029179e-08,0.9587465352786489,3.014381198029179e-08,1,3.014381198029179e-08,0.9312120538875097
3.014513211135826e-08,0.9675474090550551,3.014513211135826e-08,1,3.014513211135826e-08,0.9577504416489068
3.014701510343287e-08,0.9801006895524675,3.014701510343287e-08,1,3.014701510343287e-08,0.976955777749557
3.014835902242719e-08,0.989060149514645,3.014835902242719e-08,1,3.014835902242719e-08,0.9842011802494957
3.015e-08,0.9999999999999869,3.015e-08,1,3.015e-08,0.9894997910482314
3.015003939488745e-08,1,3.015003939488745e-08,1,3.015003939488745e-08,0.9895820024810016
3.015011818466235e-08,1,3.015011818466235e-08,1,3.015011818466235e-08,0.9897433946569348
3.01501575795498e-08,1,3.01501575795498e-08,1,3.01501575795498e-08,0.989822658749629
3.01502363693247e-08,1,3.01502363693247e-08,1,3.01502363693247e-08,0.9899793710019128
3.01503939488745e-08,1,3.01503939488745e-08,1,3.01503939488745e-08,0.9902832313083649
3.015070910797411e-08,1,3.015070910797411e-08,1,3.015070910797411e-08,0.990857406551674
3.015133942617332e-08,1,3.015133942617332e-08,1,3.015133942617332e-08,0.9918849041371127
3.015260006257174e-08,1,3.015260006257174e-08,1,3.015260006257174e-08,0.9935527622270179
3.015512133536859e-08,1,3.015512133536859e-08,1,3.015512133536859e-08,0.9958405451037488
3.016016388096228e-08,1,3.016016388096228e-08,1,3.016016388096228e-08,0.9982325987778463
3.016578547344273e-08,1,3.016578547344273e-08,1,3.016578547344273e-08,0.9992913060061644
3.017238047370631e-08,1,3.017238047370631e-08,1,3.017238047370631e-08,0.9997620406821317
3.018003973649198e-08,1,3.018003973649198e-08,1,3.018003973649198e-08,0.9999406978911126
3.019018619984391e-08,1,3.019018619984391e-08,1,3.019018619984391e-08,0.9999935880793441
3.020492392818674e-08,1,3.020492392818674e-08,1,3.020492392818674e-08,1.00000054548156
3.022827392012277e-08,1,3.022827392012277e-08,1,3.022827392012277e-08,1.000000289665112
3.02732839237643e-08,1,3.02732839237643e-08,1,3.02732839237643e-08,0.9999994623336437
3.036330393104735e-08,1,3.036330393104735e-08,1,3.036330393104735e-08,1.000000485692491
3.054334394561347e-08,1,3.054334394561347e-08,1,3.054334394561347e-08,0.9999994199307498
3.090342397474569e-08,1,3.090342397474569e-08,1,3.090342397474569e-08,1.000000497884177
3.162358403301014e-08,1,3.162358403301014e-08,1,3.162358403301014e-08,0.9999994156672319
3.282358403301014e-08,1,3.282358403301014e-08,1,3.282358403301014e-08,1.000000499699977
3.402358403301014e-08,1,3.402358403301014e-08,1,3.402358403301014e-08,0.9999994145048274
3.500000000000001e-08,1,3.500000000000001e-08,1,3.500000000000001e-08,1.000000500816502
3.500156250000001e-08,1,3.500156250000001e-08,0.9843749999998913,3.500156250000001e-08,0.9998445513574209
3.500468750000002e-08,1,3.500468750000002e-08,0.9531249999998228,3.500468750000002e-08,0.9997098478407681
3.501093750000003e-08,1,3.501093750000003e-08,0.8906249999996857,3.501093750000003e-08,0.9998118698155612
3.501986765607832e-08,1,3.501986765607832e-08,0.8013234392168627,3.501986765607832e-08,0.9999333400417199
3.503170631667223e-08,1,3.503170631667223e-08,0.6829368332776971,3.503170631667223e-08,0.9998483195526312
3.504962683466175e-08,1,3.504962683466175e-08,0.5037316533825563,3.504962683466175e-08,1.000143184674393
3.505482933973361e-08,1,3.505482933973361e-08,0.4517066026639531,3.505482933973361e-08,1.000730645200429
3.506174275813592e-08,1,3.506174275813592e-08,0.3825724186408488,3.506174275813592e-08,1.002747124532194
3.506912788413179e-08,1,3.506912788413179e-08,0.3087211586821029,3.506912788413179e-08,1.007387555251092
3.507548538531956e-08,1,3.507548538531956e-08,0.2451461468043848,3.507548538531956e-08,1.015449258279222
3.508197885199548e-08,1,3.508197885199548e-08,0.1802114800451755,3.508197885199548e-08,1.04239069390456
3.50857019347556e-08,1,3.50857019347556e-08,0.1429806524439686,3.50857019347556e-08,1.059795028697686
3.508738909865246e-08,1,3.508738909865246e-08,0.1261090134753992,3.508738909865246e-08,1.046353564468318
3.508884994900691e-08,1,3.508884994900691e-08,0.1115005099309635,3.508884994900691e-08,1.000764996003411
3.509036364752807e-08,1,3.509036364752807e-08,0.09636352471935372,3.509036364752807e-08,0.9094907719732157
3.509206808671636e-08,1,3.509206808671636e-08,0.07931913283644354,3.509206808671636e-08,0.7533520264784609
3.509351036879859e-08,1,3.509351036879859e-08,0.06489631201413859,3.509351036879859e-08,0.5856330516602236
3.50953568061895e-08,1,3.50953568061895e-08,0.04643193810501356,3.50953568061895e-08,0.3524121013552134
3.509674093265602e-08,1,3.509674093265602e-08,0.03259067343984656,3.509674093265602e-08,0.1916918930791436
3.509798360551906e-08,1,3.509798360551906e-08,0.02016394480937611,3.509798360551906e-08,0.09562741467063854
3.509897704080649e-08,1,3.509897704080649e-08,0.01022959193509609,3.509897704080649e-08,0.05608498558627309
3.510000000000001e-08,1,3.510000000000001e-08,0,3.510000000000001e-08,0.03324732807046551
3.510001575147839e-08,1,3.510001575147839e-08,0,3.510001575147839e-08,0.0329952903854403
3.510004725443515e-08,1,3.510004725443515e-08,0,3.510004725443515e-08,0.03249683246078676
3.510006300591353e-08,1,3.510006300591353e-08,0,3.510006300591353e-08,0.03225062569274017
3.51000945088703e-08,1,3.51000945088703e-08,0,3.51000945088703e-08,0.0317655573301204
3.510011026034868e-08,1,3.510011026034868e-08,0,3.510011026034868e-08,0.03152584396044539
3.510014176330544e-08,1,3.510014176330544e-08,0,3.510014176330544e-08,0.03105141862338101
3.510020476921896e-08,1,3.510020476921896e-08,0,3.510020476921896e-08,0.03012653876533331
3.510033078104601e-08,1,3.510033078104601e-08,0,3.510033078104601e-08,0.02836334246763923
3.510058280470011e-08,1,3.510058280470011e-08,0,3.510058280470011e-08,0.02515940496816185
3.510108685200831e-08,1,3.510108685200831e-08,0,3.510108685200831e-08,0.01985271293498489
3.510209494662469e-08,1,3.510209494662469e-08,0,3.510209494662469e-08,0.0124898906153071
3.510390543469777e-08,1,3.510390543469777e-08,0,3.510390543469777e-08,0.005631721055317706
3.510602791951533e-08,1,3.510602791951533e-08,0,3.510602791951533e-08,0.002538851894941739
3.510870670346133e-08,1,3.510870670346133e-08,0,3.510870670346133e-08,0.001102384304139554
3.511218309845366e-08,1,3.511218309845366e-08,0,3.511218309845366e-08,0.0004507108841296454
3.511723778250933e-08,1,3.511723778250933e-08,0,3.511723778250933e-08,0.0001244804293294636
3.512357022703538e-08,1,3.512357022703538e-08,0,3.512357022703538e-08,3.505934911761496e-05
3.513234106830531e-08,1,3.513234106830531e-08,0,3.513234106830531e-08,1.177947921519878e-05
3.514539923955551e-08,1,3.514539923955551e-08,0,3.514539923955551e-08,8.439678831058129e-06
3.51661040327248e-08,1,3.51661040327248e-08,0,3.51661040327248e-08,3.126458167259887e-06
3.519244398599173e-08,1,3.519244398599173e-08,0,3.519244398599173e-08,2.281579482735958e-06
3.522742656243638e-08,1,3.522742656243638e-08,0,3.522742656243638e-08,4.726405601493379e-07
3.527248253121201e-08,1,3.527248253121201e-08,0,3.527248253121201e-08,7.474457313245168e-07
3.533374153473821e-08,1,3.533374153473821e-08,0,3.533374153473821e-08,-1.830151406891342e-07
3.54160347486343e-08,1,3.54160347486343e-08,0,3.54160347486343e-08,6.107492077586999e-07
3.552712262492618e-08,1,3.552712262492618e-08,0,3.552712262492618e-08,-2.818921468169818e-07
3.56768835834693e-08,1,3.56768835834693e-08,0,3.56768835834693e-08,4.425640466231749e-07
3.588021875597754e-08,1,3.588021875597754e-08,0,3.588021875597754e-08,-2.918112817171964e-07
3.615737091603179e-08,1,3.615737091603179e-08,0,3.615737091603179e-08,3.84536018712017e-07
3.653655854622807e-08,1,3.653655854622807e-08,0,3.653655854622807e-08,-2.853108601969517e-07
3.705667974062707e-08,1,3.705667974062707e-08,0,3.705667974062707e-08,3.622412768742684e-07
3.75e-08,1,3.75e-08,0,3.75e-08,-2.756831091799358e-07
3.75005859375e-08,0.9960937499999805,3.75005859375e-08,0,3.75005859375e-08,-5.398030051619791e-05
3.75017578125e-08,0.9882812499999633,3.75017578125e-08,0,3.75017578125e-08,-0.0001136608452278988
3.750410156250001e-08,0.9726562499999291,3.750410156250001e-08,0,3.750410156250001e-08,-9.800175562603864e-05
3.750878906250002e-08,0.9414062499998604,3.750878906250002e-08,0,3.750878906250002e-08,-2.727543993538651e-05
3.751816406250004e-08,0.8789062499997234,3.751816406250004e-08,0,3.751816406250004e-08,2.812415372988324e-06
3.753292688556006e-08,0.7804874295995704,3.753292688556006e-08,0,3.753292688556006e-08,-6.996633657443897e-07
3.755717448992775e-08,0.6188367338149974,3.755717448992775e-08,0,3.755717448992775e-08,-3.922217677260014e-07
3.760566969866312e-08,0.2955353422458514,3.760566969866312e-08,0,3.760566969866312e-08,-4.31483873978343e-06
3.765e-08,0,3.765e-08,0,3.765e-08,8.368130393603279e-06
3.765138532191678e-08,0,3.765138532191678e-08,0,3.765138532191678e-08,0.0001028546119959917
3.765415596575033e-08,0,3.765415596575033e-08,0,3.765415596575033e-08,0.0001293613235002112
3.765969725341745e-08,0,3.765969725341745e-08,0,3.765969725341745e-08,4.570266171171717e-06
3.767077982875168e-08,0,3.767077982875168e-08,0,3.767077982875168e-08,-4.515215098277091e-06
3.768339229510114e-08,0,3.768339229510114e-08,0,3.768339229510114e-08,2.712408822586878e-06
3.770787902776757e-08,0,3.770787902776757e-08,0,3.770787902776757e-08,-2.476965264021025e-06
3.775685249310041e-08,0,3.775685249310041e-08,0,3.775685249310041e-08,2.429574503229747e-06
3.785479942376611e-08,0,3.785479942376611e-08,0,3.785479942376611e-08,-2.290989831972714e-06
3.805069328509749e-08,0,3.805069328509749e-08,0,3.805069328509749e-08,2.330169437293803e-06
3.844248100776026e-08,0,3.844248100776026e-08,0,3.844248100776026e-08,-2.240121523156594e-06
3.922605645308581e-08,0,3.922605645308581e-08,0,3.922605645308581e-08,2.304491241258446e-06
4e-08,0,4e-08,0,4e-08,-2.222807442689414e-06
4.00015625e-08,0,4.00015625e-08,0.01562500000003426,4.00015625e-08,0.0001272961360544142
4.000468750000001e-08,0,4.000468750000001e-08,0.04687500000010278,4.000468750000001e-08,0.0001488864892994839
4.001093750000002e-08,0,4.001093750000002e-08,0.1093750000002398,4.001093750000002e-08,-2.233084118220101e-05
4.002157665561068e-08,0,4.002157665561068e-08,0.2157665561068338,4.002157665561068e-08,2.376278600385085e-05
4.003333465169803e-08,0,4.003333465169803e-08,0.3333465169802247,4.003333465169803e-08,1.704492174693845e-06
4.003997165454991e-08,0,4.003997165454991e-08,0.399716545499044,4.003997165454991e-08,3.233792256537522e-06
4.004730194741718e-08,0,4.004730194741718e-08,0.4730194741717137,4.004730194741718e-08,-1.193337297409058e-05
4.005350336229049e-08,0,4.005350336229049e-08,0.5350336229048912,4.005350336229049e-08,-2.175536713104195e-05
4.006038796085931e-08,0,4.006038796085931e-08,0.6038796085930215,4.006038796085931e-08,-1.832495376198346e-05
4.00657037662263e-08,0,4.00657037662263e-08,0.6570376622629858,4.00657037662263e-08,-9.591652052143835e-06
4.007093374826309e-08,0,4.007093374826309e-08,0.7093374826309177,4.007093374826309e-08,-5.209097137404801e-06
4.007354873928149e-08,0,4.007354873928149e-08,0.7354873928148175,4.007354873928149e-08,-3.309927817751026e-06
4.007571328606151e-08,0,4.007571328606151e-08,0.7571328606151343,4.007571328606151e-08,-2.479276024007795e-06
4.007788511696711e-08,0,4.007788511696711e-08,0.7788511696711271,4.007788511696711e-08,-1.872802411836342e-06
4.008008289449857e-08,0,4.008008289449857e-08,0.8008289449856039,4.008008289449857e-08,-1.438786534197615e-06
4.00824496891618e-08,0,4.00824496891618e-08,0.824496891617963,4.00824496891618e-08,-1.128833634953206e-06
4.008537729011904e-08,0,4.008537729011904e-08,0.8537729011903634,4.008537729011904e-08,-9.179828052538857e-07
4.008915273150181e-08,0,4.008915273150181e-08,0.8915273150181279,4.008915273150181e-08,-8.365790860577717e-07
4.009415326449163e-08,0,4.009415326449163e-08,0.9415326449162275,4.009415326449163e-08,-9.396706216129468e-07
4.01e-08,0,4.01e-08,0.9999999999999427,4.01e-08,-1.236919884433226e-06
4.010018271048464e-08,0,4.010018271048464e-08,1,4.010018271048464e-08,-2.674240951371197e-05
4.010054813145391e-08,0,4.010054813145391e-08,1,4.010054813145391e-08,-6.933652370812895e-05
4.010127897339246e-08,0,4.010127897339246e-08,1,4.010127897339246e-08,-0.0001130188892457676
4.010274065726956e-08,0,4.010274065726956e-08,1,4.010274065726956e-08,-0.0001203228536087263
4.010566402502375e-08,0,4.010566402502375e-08,1,4.010566402502375e-08,-5.988806216555793e-05
4.011017823997973e-08,0,4.011017823997973e-08,1,4.011017823997973e-08,-1.811855751769341e-05
4.011704191878481e-08,0,4.011704191878481e-08,1,4.011704191878481e-08,6.573901088902638e-07
4.01297428692414e-08,0,4.01297428692414e-08,1,4.01297428692414e-08,-2.394508678170475e-07
4.015506960910046e-08,0,4.015506960910046e-08,1,4.015506960910046e-08,5.550132010044994e-07
4.020572308881856e-08,0,4.020572308881856e-08,1,4.020572308881856e-08,-1.438942438140552e-07
4.030703004825477e-08,0,4.030703004825477e-08,1,4.030703004825477e-08,5.079038058187541e-07
4.05096439671272e-08,0,4.05096439671272e-08,1,4.05096439671272e-08,-1.209606891054587e-07
4.091487180487204e-08,0,4.091487180487204e-08,1,4.091487180487204e-08,4.966243264712314e-07
4.172532748036173e-08,0,4.172532748036173e-08,1,4.172532748036173e-08,-1.15370738766407e-07
4.292532748036173e-08,0,4.292532748036173e-08,1,4.292532748036173e-08,4.935178334127535e-07
4.412532748036173e-08,0,4.412532748036173e-08,1,4.412532748036173e-08,-1.128739705160066e-07
4.499999999999999e-08,0,4.499999999999999e-08,1,4.499999999999999e-08,4.905656786135708e-07
4.50015625e-08,0.01041666666668951,4.50015625e-08,0.9843750000000567,4.50015625e-08,7.390791308767734e-05
4.50046875e-08,0.03125000000006852,4.50046875e-08,0.9531249999999882,4.50046875e-08,0.000102155027685428
4.501093750000002e-08,0.07291666666682656,4.501093750000002e-08,0.8906249999998511,4.501093750000002e-08,1.108893621553385e-05
4.501938787982654e-08,0.1292525321769675,4.501938787982654e-08,0.8061212017347059,4.501938787982654e-08,8.998315314062227e-06
4.502991815019936e-08,0.1994543346624724,4.502991815019936e-08,0.7008184980064486,4.502991815019936e-08,1.033791281932321e-05
4.505097869094502e-08,0.3398579396334822,4.505097869094502e-08,0.4902130905499339,4.505097869094502e-08,-2.052543774791564e-05
4.505710635457689e-08,0.3807090305126531,4.505710635457689e-08,0.4289364542311114,4.505710635457689e-08,-0.0001231293436844945
4.506936168184064e-08,0.4624112122709948,4.506936168184064e-08,0.3063831815935988,4.506936168184064e-08,-0.0001624604533861836
4.508130619459023e-08,0.5420412972682643,4.508130619459023e-08,0.1869380540976945,4.508130619459023e-08,-0.0001079264470373286
4.510000000000001e-08,0.6666666666667609,4.510000000000001e-08,1.587618925213974e-14,4.510000000000001e-08,5.446238338134193e-05
4.510103143418638e-08,0.6735428945758948,4.510103143418638e-08,0,4.510103143418638e-08,0.0002036406873197706
4.510309430255912e-08,0.6872953503941626,4.510309430255912e-08,0,4.510309430255912e-08,0.0003158713435661698
4.51072200393046e-08,0.714800262030698,4.51072200393046e-08,0,4.51072200393046e-08,0.0001571784341756317
4.511547151279556e-08,0.7698100853037692,4.511547151279556e-08,0,4.511547151279556e-08,1.988585179418237e-05
4.512501602181081e-08,0.8334401454054781,4.512501602181081e-08,0,4.512501602181081e-08,4.209185976254931e-06
4.513970289969626e-08,0.9313526646417695,4.513970289969626e-08,0,4.513970289969626e-08,6.29645598073823e-06
4.514999999999999e-08,0.9999999999999869,4.514999999999999e-08,0,4.514999999999999e-08,2.306151722506918e-06
4.515128713753795e-08,1,4.515128713753795e-08,0,4.515128713753795e-08,-5.326227745208607e-05
4.515386141261388e-08,1,4.515386141261388e-08,0,4.515386141261388e-08,-7.27299582152037e-05
4.515783679894773e-08,1,4.515783679894773e-08,0,4.515783679894773e-08,2.890214841877239e-05
4.516578757161542e-08,1,4.516578757161542e-08,0,4.516578757161542e-08,3.9470545082225e-05
4.517604535618682e-08,1,4.517604535618682e-08,0,4.517604535618682e-08,2.150877116237517e-05
4.518962884293982e-08,1,4.518962884293982e-08,0,4.518962884293982e-08,7.795699817483344e-06
4.520660133885087e-08,1,4.520660133885087e-08,0,4.520660133885087e-08,5.959125388536731e-06
4.522951263603418e-08,1,4.522951263603418e-08,0,4.522951263603418e-08,1.722622724082655e-06
4.526008179105689e-08,1,4.526008179105689e-08,0,4.526008179105689e-08,1.970409988626828e-06
4.530099919151845e-08,1,4.530099919151845e-08,0,4.530099919151845e-08,1.325074773524817e-07
4.535539491391519e-08,1,4.535539491391519e-08,0,4.535539491391519e-08,9.359095502005223e-07
4.542819341252147e-08,1,4.542819341252147e-08,0,4.542819341252147e-08,-3.029731605097431e-07
4.552604330328404e-08,1,4.552604330328404e-08,0,4.552604330328404e-08,6.238762564806822e-07
4.565822818700297e-08,1,4.565822818700297e-08,0,4.565822818700297e-08,-4.023629988779145e-07
4.583741328331347e-08,1,4.583741328331347e-08,0,4.583741328331347e-08,5.239968569617822e-07
4.60812307747558e-08,1,4.60812307747558e-08,0,4.60812307747558e-08,-4.19472347764314e-07
4.641418784002726e-08,1,4.641418784002726e-08,0,4.641418784002726e-08,4.892918482528569e-07
4.687037483671985e-08,1,4.687037483671985e-08,0,4.687037483671985e-08,-4.188751039499766e-07
4.749721321950078e-08,1,4.749721321950078e-08,0,4.749721321950078e-08,4.759386937305588e-07
4.836066432637721e-08,1,4.836066432637721e-08,0,4.836066432637721e-08,-4.159746893539148e-07
4.918033216318861e-08,1,4.918033216318861e-08,0,4.918033216318861e-08,4.695889122062315e-07
5e-08,1,5e-08,0,5e-08,-4.114626356213773e-07
5.00015625e-08,1,5.00015625e-08,0.01562500000003426,5.00015625e-08,0.000185329313796971
5.000468750000001e-08,1,5.000468750000001e-08,0.04687500000010278,5.000468750000001e-08,0.0002618582962654259
5.001093750000002e-08,1,5.001093750000002e-08,0.1093750000002398,5.001093750000002e-08,4.737264492400021e-05
5.002343615019346e-08,1,5.002343615019346e-08,0.2343615019345323,5.002343615019346e-08,5.570799433676757e-05
5.003492206726646e-08,1,5.003492206726646e-08,0.3492206726645473,5.003492206726646e-08,0.0001148875952990379
5.004227019071556e-08,1,5.004227019071556e-08,0.4227019071556408,5.004227019071556e-08,0.0001789220189430652
5.004817607032576e-08,1,5.004817607032576e-08,0.4817607032576213,5.004817607032576e-08,0.0002298837443738989
5.005383769032307e-08,1,5.005383769032307e-08,0.5383769032307663,5.005383769032307e-08,0.0002569306590142587
5.006004760604388e-08,1,5.006004760604388e-08,0.6004760604388166,5.006004760604388e-08,0.0002595555074366615
5.006510159969267e-08,1,5.006510159969267e-08,0.6510159969267283,5.006510159969267e-08,0.000167864916723704
5.006898008378482e-08,1,5.006898008378482e-08,0.6898008378482553,5.006898008378482e-08,-0.0004702543448898662
5.007196865396651e-08,1,5.007196865396651e-08,0.7196865396650939,5.007196865396651e-08,-0.002061782108136305
5.007497663630315e-08,1,5.007497663630315e-08,0.74976636303152,5.007497663630315e-08,-0.004598234885718336
5.007833594920434e-08,1,5.007833594920434e-08,0.7833594920433116,5.007833594920434e-08,-0.007847853607985929
5.008204823130948e-08,1,5.008204823130948e-08,0.8204823130948017,5.008204823130948e-08,-0.01244223324872982
5.008553697058409e-08,1,5.008553697058409e-08,0.8553697058408716,5.008553697058409e-08,-0.01978554643256443
5.009056718635453e-08,1,5.009056718635453e-08,0.9056718635452914,5.009056718635453e-08,-0.04366698729367827
5.009325093980216e-08,1,5.009325093980216e-08,0.9325093980215939,5.009325093980216e-08,-0.05740846427848432
5.009525972221303e-08,1,5.009525972221303e-08,0.9525972221302239,5.009525972221303e-08,-0.04924590539826405
5.009757110166119e-08,1,5.009757110166119e-08,0.9757110166119626,5.009757110166119e-08,0.01507023727708667
5.00987855508306e-08,1,5.00987855508306e-08,0.9878555083060189,5.00987855508306e-08,0.08076136532842307
5.01e-08,1,5.01e-08,0.9999999999999427,5.01e-08,0.1673817430812299
5.010000948788413e-08,1,5.010000948788413e-08,1,5.010000948788413e-08,0.1681343481764246
5.01000284636524e-08,1,5.01000284636524e-08,1,5.01000284636524e-08,0.1696412020837953
5.010006641518894e-08,1,5.010006641518894e-08,1,5.010006641518894e-08,0.1726677434247408
5.010008539095721e-08,1,5.010008539095721e-08,1,5.010008539095721e-08,0.1741875790290088
5.010012334249375e-08,1,5.010012334249375e-08,1,5.010012334249375e-08,0.1772405181450288
5.010019924556683e-08,1,5.010019924556683e-08,1,5.010019924556683e-08,0.183398085529513
5.010035105171298e-08,1,5.010035105171298e-08,1,5.010035105171298e-08,0.1959174660043081
5.01006546640053e-08,1,5.01006546640053e-08,1,5.01006546640053e-08,0.2217425325634043
5.010126188858992e-08,1,5.010126188858992e-08,1,5.010126188858992e-08,0.2762779224873576
5.010247633775917e-08,1,5.010247633775917e-08,1,5.010247633775917e-08,0.3945809211791759
5.010420735353821e-08,1,5.010420735353821e-08,1,5.010420735353821e-08,0.5749378129185253
5.010589822715194e-08,1,5.010589822715194e-08,1,5.010589822715194e-08,0.7468804816620196
5.010747144708789e-08,1,5.010747144708789e-08,1,5.010747144708789e-08,0.8723502871782609
5.010875696271195e-08,1,5.010875696271195e-08,1,5.010875696271195e-08,0.928820901517136
5.011001559490654e-08,1,5.011001559490654e-08,1,5.011001559490654e-08,0.9560697093508252
5.011142135781158e-08,1,5.011142135781158e-08,1,5.011142135781158e-08,0.9726789047644029
5.011267831410454e-08,1,5.011267831410454e-08,1,5.011267831410454e-08,0.9814654514016938
5.011442347653063e-08,1,5.011442347653063e-08,1,5.011442347653063e-08,0.9885906698278664
5.011679335752711e-08,1,5.011679335752711e-08,1,5.011679335752711e-08,0.99355589522209
5.011983661650568e-08,1,5.011983661650568e-08,1,5.011983661650568e-08,0.9964997275013669
5.012388546888462e-08,1,5.012388546888462e-08,1,5.012388546888462e-08,0.9982588684499295
5.012954116246866e-08,1,5.012954116246866e-08,1,5.012954116246866e-08,0.9992937465498598
5.013616622670035e-08,1,5.013616622670035e-08,1,5.013616622670035e-08,0.999769213398892
5.014421176840105e-08,1,5.014421176840105e-08,1,5.014421176840105e-08,0.999944739370063
5.01545530502699e-08,1,5.01545530502699e-08,1,5.01545530502699e-08,0.9999934288252792
5.016950705435173e-08,1,5.016950705435173e-08,1,5.016950705435173e-08,1.000000512309124
5.019363317379045e-08,1,5.019363317379045e-08,1,5.019363317379045e-08,0.9999996710932777
5.024026796940124e-08,1,5.024026796940124e-08,1,5.024026796940124e-08,1.000000169818674
5.033353756062281e-08,1,5.033353756062281e-08,1,5.033353756062281e-08,0.9999997674069536
5.052007674306594e-08,1,5.052007674306594e-08,1,5.052007674306594e-08,1.00000013931497
5.089315510795222e-08,1,5.089315510795222e-08,1,5.089315510795222e-08,0.9999997796451127
5.163931183772476e-08,1,5.163931183772476e-08,1,5.163931183772476e-08,1.00000013382616
5.249999999999999e-08,1,5.249999999999999e-08,1,5.249999999999999e-08,0.9999997828560683
5.250058593749999e-08,0.9960937500000245,5.250058593749999e-08,1,5.250058593749999e-08,0.9998794622122137
5.250175781249999e-08,0.9882812500000074,5.250175781249999e-08,1,5.250175781249999e-08,0.9996997457068141
5.25041015625e-08,0.9726562499999731,5.25041015625e-08,1,5.25041015625e-08,0.9996142228047666
5.250878906250001e-08,0.9414062499999046,5.250878906250001e-08,1,5.250878906250001e-08,0.9997318183289106
5.251523098683261e-08,0.8984600877825486,5.251523098683261e-08,1,5.251523098683261e-08,0.9999406604489575
5.252671345793765e-08,0.821910280415603,5.252671345793765e-08,1,5.252671345793765e-08,0.9999495654794649
5.254191279431725e-08,0.7205813712182827,5.254191279431725e-08,1,5.254191279431725e-08,0.9999463300136341
5.256628236172875e-08,0.5581175884749583,5.256628236172875e-08,1,5.256628236172875e-08,0.9999953408018433
5.257812359483927e-08,0.4791760344048209,5.257812359483927e-08,1,5.257812359483927e-08,1.000717034366189
5.258600816225365e-08,0.4266122516422883,5.258600816225365e-08,1,5.258600816225365e-08,1.00224005375286
5.259655672142843e-08,0.3562885238104455,5.259655672142843e-08,1,5.259655672142843e-08,1.007099351720684
5.260407583077475e-08,0.3061611281682677,5.260407583077475e-08,1,5.260407583077475e-08,1.014838506448311
5.261213994422926e-08,0.2524003718048834,5.261213994422926e-08,1,5.261213994422926e-08,1.039930416652707
5.26149825978039e-08,0.2334493479739177,5.26149825978039e-08,1,5.26149825978039e-08,1.05025844129991
5.261688956854461e-08,0.2207362097025505,5.261688956854461e-08,1,5.261688956854461e-08,1.047158217528589
5.261869982540957e-08,0.2086678306028215,5.261869982540957e-08,1,5.261869982540957e-08,1.022186141843873
5.262067553805822e-08,0.1954964129451338,5.262067553805822e-08,1,5.262067553805822e-08,0.954380481817156
5.262256556900507e-08,0.1828962066327875,5.262256556900507e-08,1,5.262256556900507e-08,0.8412285786616041
5.262486596172695e-08,0.1675602551536223,5.262486596172695e-08,1,5.262486596172695e-08,0.6417318489051986
5.262619499495265e-08,0.1587000336489249,5.262619499495265e-08,1,5.262619499495265e-08,0.5015114594511092
5.262768576135847e-08,0.1487615909435128,5.262768576135847e-08,1,5.262768576135847e-08,0.3363547031919164
5.262926639403507e-08,0.1382240397661151,5.262926639403507e-08,1,5.262926639403507e-08,0.1757240454496643
